,index,time,GSR,shock,stims,contexts,trls_rec
2738,8767,0.7306,-0.2457,0,0,0.0,2738.0
2739,8768,0.7307,-0.2502,0,0,0.0,2739.0
2740,8769,0.7308,-0.2518,0,0,0.0,2740.0
2741,8770,0.7308,-0.2533,0,0,0.0,2741.0
2742,8771,0.7309,-0.2594,0,0,0.0,2742.0
2743,8772,0.731,-0.2563,0,0,0.0,2743.0
2744,8773,0.7311,-0.2609,0,0,0.0,2744.0
2745,8774,0.7312,-0.267,0,0,0.0,2745.0
2746,8775,0.7312,-0.2686,0,0,0.0,2746.0
2747,8776,0.7313,-0.2686,0,0,0.0,2747.0
2748,8777,0.7314,-0.2686,0,0,0.0,2748.0
2749,8778,0.7315,-0.2716,0,0,0.0,2749.0
2750,8779,0.7316,-0.2731,0,0,0.0,2750.0
2751,8780,0.7317,-0.2716,0,0,0.0,2751.0
2752,8781,0.7318,-0.2731,0,0,0.0,2752.0
2753,8782,0.7318,-0.2701,0,0,0.0,2753.0
2754,8783,0.7319,-0.2701,0,0,0.0,2754.0
2755,8784,0.732,-0.2731,0,0,0.0,2755.0
2756,8785,0.7321,-0.2762,0,0,0.0,2756.0
2757,8786,0.7322,-0.2731,0,0,0.0,2757.0
2758,8787,0.7322,-0.2747,0,0,0.0,2758.0
2759,8788,0.7323,-0.2747,0,0,0.0,2759.0
2760,8789,0.7324,-0.2731,0,0,0.0,2760.0
2761,8790,0.7325,-0.2747,0,0,0.0,2761.0
2762,8791,0.7326,-0.2762,0,0,0.0,2762.0
2763,8792,0.7327,-0.2747,0,0,0.0,2763.0
2764,8793,0.7328,-0.2777,0,0,0.0,2764.0
2765,8794,0.7328,-0.2792,0,0,0.0,2765.0
2766,8795,0.7329,-0.2792,0,0,0.0,2766.0
2767,8796,0.733,-0.2777,0,0,0.0,2767.0
2768,8797,0.7331,-0.2777,0,0,0.0,2768.0
2769,8798,0.7332,-0.2777,0,0,0.0,2769.0
2770,8799,0.7332,-0.2808,0,0,0.0,2770.0
2771,8800,0.7333,-0.2808,0,0,0.0,2771.0
2772,8801,0.7334,-0.2823,0,0,0.0,2772.0
2773,8802,0.7335,-0.2792,0,0,0.0,2773.0
2774,8803,0.7336,-0.2808,0,0,0.0,2774.0
2775,8804,0.7337,-0.2823,0,0,0.0,2775.0
2776,8805,0.7338,-0.2792,0,0,0.0,2776.0
2777,8806,0.7338,-0.2808,0,0,0.0,2777.0
2778,8807,0.7339,-0.2823,0,0,0.0,2778.0
2779,8808,0.7340000000000001,-0.2823,0,0,0.0,2779.0
2780,8809,0.7341,-0.2808,0,0,0.0,2780.0
2781,8810,0.7342,-0.2808,0,0,0.0,2781.0
2782,8811,0.7342,-0.2823,0,0,0.0,2782.0
2783,8812,0.7343,-0.2823,0,0,0.0,2783.0
2784,8813,0.7344,-0.2823,0,0,0.0,2784.0
2785,8814,0.7345,-0.2808,0,0,0.0,2785.0
2786,8815,0.7346,-0.2853,0,0,0.0,2786.0
2787,8816,0.7347,-0.2853,0,0,0.0,2787.0
2788,8817,0.7348,-0.2838,0,0,0.0,2788.0
2789,8818,0.7348,-0.2869,0,0,0.0,2789.0
2790,8819,0.7349,-0.2884,0,0,0.0,2790.0
2791,8820,0.735,-0.2884,0,0,0.0,2791.0
2792,8821,0.7351,-0.2869,0,0,0.0,2792.0
2793,8822,0.7352,-0.2884,0,0,0.0,2793.0
2794,8823,0.7352,-0.2884,0,0,0.0,2794.0
2795,8824,0.7353,-0.2899,0,0,0.0,2795.0
2796,8825,0.7354,-0.2899,0,0,0.0,2796.0
2797,8826,0.7355,-0.2853,0,0,0.0,2797.0
2798,8827,0.7356,-0.2899,0,0,0.0,2798.0
2799,8828,0.7357,-0.2914,0,0,0.0,2799.0
2800,8829,0.7358,-0.2899,0,0,0.0,2800.0
2801,8830,0.7358,-0.2899,0,0,0.0,2801.0
2802,8831,0.7359,-0.29600000000000004,0,0,0.0,2802.0
2803,8832,0.736,-0.29600000000000004,0,0,0.0,2803.0
2804,8833,0.7361,-0.2945,0,0,0.0,2804.0
2805,8834,0.7362,-0.293,0,0,0.0,2805.0
2806,8835,0.7362,-0.293,0,0,0.0,2806.0
2807,8836,0.7363,-0.29600000000000004,0,0,0.0,2807.0
2808,8837,0.7364,-0.2975,0,0,0.0,2808.0
2809,8838,0.7365,-0.293,0,0,0.0,2809.0
2810,8839,0.7366,-0.2945,0,0,0.0,2810.0
2811,8840,0.7367,-0.29600000000000004,0,0,0.0,2811.0
2812,8841,0.7368,-0.29600000000000004,0,0,0.0,2812.0
2813,8842,0.7368,-0.29600000000000004,0,0,0.0,2813.0
2814,8843,0.7369,-0.2975,0,0,0.0,2814.0
2815,8844,0.737,-0.2975,0,0,0.0,2815.0
2816,8845,0.7371,-0.2991,0,0,0.0,2816.0
2817,8846,0.7372,-0.2975,0,0,0.0,2817.0
2818,8847,0.7372,-0.2991,0,0,0.0,2818.0
2819,8848,0.7373,-0.2975,0,0,0.0,2819.0
2820,8849,0.7374,-0.2975,0,0,0.0,2820.0
2821,8850,0.7375,-0.3021,0,0,0.0,2821.0
2822,8851,0.7376,-0.2991,0,0,0.0,2822.0
2823,8852,0.7377,-0.2991,0,0,0.0,2823.0
2824,8853,0.7378,-0.3006,0,0,0.0,2824.0
2825,8854,0.7378,-0.2991,0,0,0.0,2825.0
2826,8855,0.7379,-0.2991,0,0,0.0,2826.0
2827,8856,0.738,-0.29600000000000004,0,0,0.0,2827.0
2828,8857,0.7381,-0.3036,0,0,0.0,2828.0
2829,8858,0.7382,-0.2991,0,0,0.0,2829.0
2830,8859,0.7382,-0.2991,0,0,0.0,2830.0
2831,8860,0.7383,-0.2991,0,0,0.0,2831.0
2832,8861,0.7384,-0.3052,0,0,0.0,2832.0
2833,8862,0.7385,-0.2991,0,0,0.0,2833.0
2834,8863,0.7386,-0.2991,0,0,0.0,2834.0
2835,8864,0.7387,-0.3021,0,0,0.0,2835.0
2836,8865,0.7388,-0.3006,0,0,0.0,2836.0
2837,8866,0.7388,-0.2991,0,0,0.0,2837.0
2838,8867,0.7389,-0.3006,0,0,0.0,2838.0
2839,8868,0.7390000000000001,-0.3036,0,0,0.0,2839.0
2840,8869,0.7391,-0.3021,0,0,0.0,2840.0
2841,8870,0.7392,-0.3021,0,0,0.0,2841.0
2842,8871,0.7392,-0.3021,0,0,0.0,2842.0
2843,8872,0.7393,-0.3052,0,0,0.0,2843.0
2844,8873,0.7394,-0.3021,0,0,0.0,2844.0
2845,8874,0.7395,-0.3052,0,0,0.0,2845.0
2846,8875,0.7396,-0.3021,0,0,0.0,2846.0
2847,8876,0.7397,-0.3036,0,0,0.0,2847.0
2848,8877,0.7398,-0.3067,0,0,0.0,2848.0
2849,8878,0.7398,-0.3021,0,0,0.0,2849.0
2850,8879,0.7399,-0.3036,0,0,0.0,2850.0
2851,8880,0.74,-0.3052,0,0,0.0,2851.0
2852,8881,0.7401,-0.3052,0,0,0.0,2852.0
2853,8882,0.7402,-0.3036,0,0,0.0,2853.0
2854,8883,0.7402,-0.3036,0,0,0.0,2854.0
2855,8884,0.7403,-0.3036,0,0,0.0,2855.0
2856,8885,0.7404,-0.3021,0,0,0.0,2856.0
2857,8886,0.7405,-0.3021,0,0,0.0,2857.0
2858,8887,0.7406,-0.3067,0,0,0.0,2858.0
2859,8888,0.7407,-0.3067,0,0,0.0,2859.0
2860,8889,0.7408,-0.3021,0,0,0.0,2860.0
2861,8890,0.7408,-0.3036,0,0,0.0,2861.0
2862,8891,0.7409,-0.3082,0,0,0.0,2862.0
2863,8892,0.741,-0.3067,0,0,0.0,2863.0
2864,8893,0.7411,-0.3052,0,0,0.0,2864.0
2865,8894,0.7412,-0.3067,0,0,0.0,2865.0
2866,8895,0.7412,-0.3082,0,0,0.0,2866.0
2867,8896,0.7413,-0.3052,0,0,0.0,2867.0
2868,8897,0.7414,-0.3082,0,0,0.0,2868.0
2869,8898,0.7415,-0.3067,0,0,0.0,2869.0
2870,8899,0.7416,-0.3036,0,0,0.0,2870.0
2871,8900,0.7417,-0.3067,0,0,0.0,2871.0
2872,8901,0.7418,-0.3036,0,0,0.0,2872.0
2873,8902,0.7418,-0.3036,0,0,0.0,2873.0
2874,8903,0.7419,-0.3052,0,0,0.0,2874.0
2875,8904,0.742,-0.3052,0,0,0.0,2875.0
2876,8905,0.7421,-0.3082,0,0,0.0,2876.0
2877,8906,0.7422,-0.3067,0,0,0.0,2877.0
2878,8907,0.7422,-0.3052,0,0,0.0,2878.0
2879,8908,0.7423,-0.3067,0,0,0.0,2879.0
2880,8909,0.7424,-0.3052,0,0,0.0,2880.0
2881,8910,0.7425,-0.3067,0,0,0.0,2881.0
2882,8911,0.7426,-0.3082,0,0,0.0,2882.0
2883,8912,0.7427,-0.3036,0,0,0.0,2883.0
2884,8913,0.7428,-0.3036,0,0,0.0,2884.0
2885,8914,0.7428,-0.3036,0,0,0.0,2885.0
2886,8915,0.7429,-0.3082,0,0,0.0,2886.0
2887,8916,0.743,-0.3082,0,0,0.0,2887.0
2888,8917,0.7431,-0.3067,0,0,0.0,2888.0
2889,8918,0.7432,-0.3052,0,0,0.0,2889.0
2890,8919,0.7432,-0.3067,0,0,0.0,2890.0
2891,8920,0.7433,-0.3052,0,0,0.0,2891.0
2892,8921,0.7434,-0.3052,0,0,0.0,2892.0
2893,8922,0.7435,-0.3052,0,0,0.0,2893.0
2894,8923,0.7436,-0.3082,0,0,0.0,2894.0
2895,8924,0.7437,-0.3082,0,0,0.0,2895.0
2896,8925,0.7438,-0.3098,0,0,0.0,2896.0
2897,8926,0.7438,-0.3067,0,0,0.0,2897.0
2898,8927,0.7439,-0.3082,0,0,0.0,2898.0
2899,8928,0.7440000000000001,-0.3067,0,0,0.0,2899.0
2900,8929,0.7441,-0.3067,0,0,0.0,2900.0
2901,8930,0.7442,-0.3036,0,0,0.0,2901.0
2902,8931,0.7442,-0.3052,0,0,0.0,2902.0
2903,8932,0.7443,-0.3052,0,0,0.0,2903.0
2904,8933,0.7444,-0.3052,0,0,0.0,2904.0
2905,8934,0.7445,-0.3067,0,0,0.0,2905.0
2906,8935,0.7446,-0.3021,0,0,0.0,2906.0
2907,8936,0.7447,-0.3052,0,0,0.0,2907.0
2908,8937,0.7448,-0.3052,0,0,0.0,2908.0
2909,8938,0.7448,-0.3052,0,0,0.0,2909.0
2910,8939,0.7449,-0.3082,0,0,0.0,2910.0
2911,8940,0.745,-0.3067,0,0,0.0,2911.0
2912,8941,0.7451,-0.3082,0,0,0.0,2912.0
2913,8942,0.7452,-0.3082,0,0,0.0,2913.0
2914,8943,0.7452,-0.3052,0,0,0.0,2914.0
2915,8944,0.7453,-0.3098,0,0,0.0,2915.0
2916,8945,0.7454,-0.3052,0,0,0.0,2916.0
2917,8946,0.7455,-0.3082,0,0,0.0,2917.0
2918,8947,0.7456,-0.3082,0,0,0.0,2918.0
2919,8948,0.7457,-0.3067,0,0,0.0,2919.0
2920,8949,0.7458,-0.3067,0,0,0.0,2920.0
2921,8950,0.7458,-0.3113,0,0,0.0,2921.0
2922,8951,0.7459,-0.3098,0,0,0.0,2922.0
2923,8952,0.746,-0.3067,0,0,0.0,2923.0
2924,8953,0.7461,-0.3082,0,0,0.0,2924.0
2925,8954,0.7462,-0.3128,0,0,0.0,2925.0
2926,8955,0.7462,-0.3098,0,0,0.0,2926.0
2927,8956,0.7463,-0.3082,0,0,0.0,2927.0
2928,8957,0.7464,-0.3098,0,0,0.0,2928.0
2929,8958,0.7465,-0.3098,0,0,0.0,2929.0
2930,8959,0.7466,-0.3098,0,0,0.0,2930.0
2931,8960,0.7467,-0.3128,0,0,0.0,2931.0
2932,8961,0.7468,-0.3128,0,0,0.0,2932.0
2933,8962,0.7468,-0.3082,0,0,0.0,2933.0
2934,8963,0.7469,-0.3082,0,0,0.0,2934.0
2935,8964,0.747,-0.3098,0,0,0.0,2935.0
2936,8965,0.7471,-0.3098,0,0,0.0,2936.0
2937,8966,0.7472,-0.3082,0,0,0.0,2937.0
2938,8967,0.7472,-0.3113,0,0,0.0,2938.0
2939,8968,0.7473,-0.3113,0,0,0.0,2939.0
2940,8969,0.7474,-0.3128,0,0,0.0,2940.0
2941,8970,0.7475,-0.3128,0,0,0.0,2941.0
2942,8971,0.7476,-0.3143,0,0,0.0,2942.0
2943,8972,0.7477,-0.3113,0,0,0.0,2943.0
2944,8973,0.7478,-0.3113,0,0,0.0,2944.0
2945,8974,0.7478,-0.3143,0,0,0.0,2945.0
2946,8975,0.7479,-0.3143,0,0,0.0,2946.0
2947,8976,0.748,-0.3128,0,0,0.0,2947.0
2948,8977,0.7481,-0.3128,0,0,0.0,2948.0
2949,8978,0.7482,-0.3159,0,0,0.0,2949.0
2950,8979,0.7482,-0.3128,0,0,0.0,2950.0
2951,8980,0.7483,-0.3143,0,0,0.0,2951.0
2952,8981,0.7484,-0.3159,0,0,0.0,2952.0
2953,8982,0.7485,-0.3128,0,0,0.0,2953.0
2954,8983,0.7486,-0.3159,0,0,0.0,2954.0
2955,8984,0.7487,-0.3159,0,0,0.0,2955.0
2956,8985,0.7488,-0.3143,0,0,0.0,2956.0
2957,8986,0.7488,-0.3113,0,0,0.0,2957.0
2958,8987,0.7489,-0.3143,0,0,0.0,2958.0
2959,8988,0.7490000000000001,-0.3189,0,0,0.0,2959.0
2960,8989,0.7491,-0.3143,0,0,0.0,2960.0
2961,8990,0.7492,-0.3143,0,0,0.0,2961.0
2962,8991,0.7492,-0.3128,0,0,0.0,2962.0
2963,8992,0.7493,-0.3143,0,0,0.0,2963.0
2964,8993,0.7494,-0.3143,0,0,0.0,2964.0
2965,8994,0.7495,-0.3128,0,0,0.0,2965.0
2966,8995,0.7496,-0.3128,0,0,0.0,2966.0
2967,8996,0.7497,-0.3113,0,0,0.0,2967.0
2968,8997,0.7498,-0.3159,0,0,0.0,2968.0
2969,8998,0.7498,-0.3113,0,0,0.0,2969.0
2970,8999,0.7499,-0.3113,0,0,0.0,2970.0
2971,9000,0.75,-0.3143,0,0,0.0,2971.0
2972,9001,0.7501,-0.3143,0,0,0.0,2972.0
2973,9002,0.7502,-0.3159,0,0,0.0,2973.0
2974,9003,0.7502,-0.3128,0,0,0.0,2974.0
2975,9004,0.7503,-0.3143,0,0,0.0,2975.0
2976,9005,0.7504,-0.3159,0,0,0.0,2976.0
2977,9006,0.7505,-0.3143,0,0,0.0,2977.0
2978,9007,0.7506,-0.3113,0,0,0.0,2978.0
2979,9008,0.7507,-0.3128,0,0,0.0,2979.0
2980,9009,0.7508,-0.3128,0,0,0.0,2980.0
2981,9010,0.7508,-0.3113,0,0,0.0,2981.0
2982,9011,0.7509,-0.3189,0,0,0.0,2982.0
2983,9012,0.7509999999999999,-0.3143,0,0,0.0,2983.0
2984,9013,0.7511,-0.3143,0,0,0.0,2984.0
2985,9014,0.7512,-0.3128,0,0,0.0,2985.0
2986,9015,0.7512,-0.3128,0,0,0.0,2986.0
2987,9016,0.7513,-0.3098,0,0,0.0,2987.0
2988,9017,0.7514,-0.3159,0,0,0.0,2988.0
2989,9018,0.7515,-0.3143,0,0,0.0,2989.0
2990,9019,0.7516,-0.3128,0,0,0.0,2990.0
2991,9020,0.7517,-0.3128,0,0,0.0,2991.0
2992,9021,0.7518,-0.3143,0,0,0.0,2992.0
2993,9022,0.7518,-0.3113,0,0,0.0,2993.0
2994,9023,0.7519,-0.3159,0,0,0.0,2994.0
2995,9024,0.752,-0.3128,0,0,0.0,2995.0
2996,9025,0.7521,-0.3113,0,0,0.0,2996.0
2997,9026,0.7522,-0.3159,0,0,0.0,2997.0
2998,9027,0.7522,-0.3143,0,0,0.0,2998.0
2999,9028,0.7523,-0.3143,0,0,0.0,2999.0
3000,9029,0.7524,-0.3143,0,0,0.0,3000.0
3001,9030,0.7525,-0.3143,0,0,0.0,3001.0
3002,9031,0.7526,-0.3143,0,0,0.0,3002.0
3003,9032,0.7527,-0.3098,0,0,0.0,3003.0
3004,9033,0.7528,-0.3159,0,0,0.0,3004.0
3005,9034,0.7528,-0.3159,0,0,0.0,3005.0
3006,9035,0.7529,-0.3143,0,0,0.0,3006.0
3007,9036,0.753,-0.3128,0,0,0.0,3007.0
3008,9037,0.7531,-0.3113,0,0,0.0,3008.0
3009,9038,0.7532,-0.3159,0,0,0.0,3009.0
3010,9039,0.7532,-0.3098,0,0,0.0,3010.0
3011,9040,0.7533,-0.3113,0,0,0.0,3011.0
3012,9041,0.7534,-0.3098,0,0,0.0,3012.0
3013,9042,0.7535,-0.3098,0,0,0.0,3013.0
3014,9043,0.7536,-0.3098,0,0,0.0,3014.0
3015,9044,0.7537,-0.3098,0,0,0.0,3015.0
3016,9045,0.7538,-0.3082,0,0,0.0,3016.0
3017,9046,0.7538,-0.3082,0,0,0.0,3017.0
3018,9047,0.7539,-0.3113,0,0,0.0,3018.0
3019,9048,0.754,-0.3052,0,0,0.0,3019.0
3020,9049,0.7541,-0.3082,0,0,0.0,3020.0
3021,9050,0.7542,-0.3067,0,0,0.0,3021.0
3022,9051,0.7542,-0.3098,0,0,0.0,3022.0
3023,9052,0.7543,-0.3098,0,0,0.0,3023.0
3024,9053,0.7544,-0.3082,0,0,0.0,3024.0
3025,9054,0.7545,-0.3082,0,0,0.0,3025.0
3026,9055,0.7546,-0.3036,0,0,0.0,3026.0
3027,9056,0.7547,-0.3036,0,0,0.0,3027.0
3028,9057,0.7548,-0.3067,0,0,0.0,3028.0
3029,9058,0.7548,-0.3067,0,0,0.0,3029.0
3030,9059,0.7549,-0.3098,0,0,0.0,3030.0
3031,9060,0.755,-0.3067,0,0,0.0,3031.0
3032,9061,0.7551,-0.3052,0,0,0.0,3032.0
3033,9062,0.7552,-0.3067,0,0,0.0,3033.0
3034,9063,0.7552,-0.3067,0,0,0.0,3034.0
3035,9064,0.7553,-0.3067,0,0,0.0,3035.0
3036,9065,0.7554,-0.3067,0,0,0.0,3036.0
3037,9066,0.7555,-0.3036,0,0,0.0,3037.0
3038,9067,0.7556,-0.3052,0,0,0.0,3038.0
3039,9068,0.7557,-0.3052,0,0,0.0,3039.0
3040,9069,0.7558,-0.3052,0,0,0.0,3040.0
3041,9070,0.7558,-0.3067,0,0,0.0,3041.0
3042,9071,0.7559,-0.3067,0,0,0.0,3042.0
3043,9072,0.7559999999999999,-0.3067,0,0,0.0,3043.0
3044,9073,0.7561,-0.3036,0,0,0.0,3044.0
3045,9074,0.7562,-0.3067,0,0,0.0,3045.0
3046,9075,0.7562,-0.3036,0,0,0.0,3046.0
3047,9076,0.7563,-0.3082,0,0,0.0,3047.0
3048,9077,0.7564,-0.3021,0,0,0.0,3048.0
3049,9078,0.7565,-0.3021,0,0,0.0,3049.0
3050,9079,0.7566,-0.3036,0,0,0.0,3050.0
3051,9080,0.7567,-0.3036,0,0,0.0,3051.0
3052,9081,0.7568,-0.3067,0,0,0.0,3052.0
3053,9082,0.7568,-0.3006,0,0,0.0,3053.0
3054,9083,0.7569,-0.3021,0,0,0.0,3054.0
3055,9084,0.757,-0.3006,0,0,0.0,3055.0
3056,9085,0.7571,-0.3006,0,0,0.0,3056.0
3057,9086,0.7572,-0.3021,0,0,0.0,3057.0
3058,9087,0.7572,-0.2975,0,0,0.0,3058.0
3059,9088,0.7573,-0.2975,0,0,0.0,3059.0
3060,9089,0.7574,-0.2991,0,0,0.0,3060.0
3061,9090,0.7575,-0.3006,0,0,0.0,3061.0
3062,9091,0.7576,-0.3006,0,0,0.0,3062.0
3063,9092,0.7577,-0.2991,0,0,0.0,3063.0
3064,9093,0.7578,-0.3006,0,0,0.0,3064.0
3065,9094,0.7578,-0.3006,0,0,0.0,3065.0
3066,9095,0.7579,-0.3006,0,0,0.0,3066.0
3067,9096,0.758,-0.2991,0,0,0.0,3067.0
3068,9097,0.7581,-0.2991,0,0,0.0,3068.0
3069,9098,0.7582,-0.2991,0,0,0.0,3069.0
3070,9099,0.7582,-0.2991,0,0,0.0,3070.0
3071,9100,0.7583,-0.2975,0,0,0.0,3071.0
3072,9101,0.7584,-0.3021,0,0,0.0,3072.0
3073,9102,0.7585,-0.2991,0,0,0.0,3073.0
3074,9103,0.7586,-0.29600000000000004,0,0,0.0,3074.0
3075,9104,0.7587,-0.3006,0,0,0.0,3075.0
3076,9105,0.7588,-0.2945,0,0,0.0,3076.0
3077,9106,0.7588,-0.29600000000000004,0,0,0.0,3077.0
3078,9107,0.7589,-0.2975,0,0,0.0,3078.0
3079,9108,0.759,-0.2991,0,0,0.0,3079.0
3080,9109,0.7591,-0.3006,0,0,0.0,3080.0
3081,9110,0.7592,-0.2975,0,0,0.0,3081.0
3082,9111,0.7592,-0.3006,0,0,0.0,3082.0
3083,9112,0.7593,-0.2991,0,0,0.0,3083.0
3084,9113,0.7594,-0.3006,0,0,0.0,3084.0
3085,9114,0.7595,-0.2975,0,0,0.0,3085.0
3086,9115,0.7596,-0.2991,0,0,0.0,3086.0
3087,9116,0.7597,-0.2975,0,0,0.0,3087.0
3088,9117,0.7598,-0.3021,0,0,0.0,3088.0
3089,9118,0.7598,-0.3021,0,0,0.0,3089.0
3090,9119,0.7599,-0.3006,0,0,0.0,3090.0
3091,9120,0.76,-0.2991,0,0,0.0,3091.0
3092,9121,0.7601,-0.3006,0,0,0.0,3092.0
3093,9122,0.7602,-0.2991,0,0,0.0,3093.0
3094,9123,0.7602,-0.2991,0,0,0.0,3094.0
3095,9124,0.7603,-0.3036,0,0,0.0,3095.0
3096,9125,0.7604,-0.2975,0,0,0.0,3096.0
3097,9126,0.7605,-0.2991,0,0,0.0,3097.0
3098,9127,0.7606,-0.3006,0,0,0.0,3098.0
3099,9128,0.7607,-0.2991,0,0,0.0,3099.0
3100,9129,0.7608,-0.3006,0,0,0.0,3100.0
3101,9130,0.7608,-0.2991,0,0,0.0,3101.0
3102,9131,0.7609,-0.2991,0,0,0.0,3102.0
3103,9132,0.7609999999999999,-0.3021,0,0,0.0,3103.0
3104,9133,0.7611,-0.2991,0,0,0.0,3104.0
3105,9134,0.7612,-0.2991,0,0,0.0,3105.0
3106,9135,0.7612,-0.29600000000000004,0,0,0.0,3106.0
3107,9136,0.7613,-0.2991,0,0,0.0,3107.0
3108,9137,0.7614,-0.2991,0,0,0.0,3108.0
3109,9138,0.7615,-0.2991,0,0,0.0,3109.0
3110,9139,0.7616,-0.3006,0,0,0.0,3110.0
3111,9140,0.7617,-0.3006,0,0,0.0,3111.0
3112,9141,0.7618,-0.2991,0,0,0.0,3112.0
3113,9142,0.7618,-0.2991,0,0,0.0,3113.0
3114,9143,0.7619,-0.3006,0,0,0.0,3114.0
3115,9144,0.762,-0.3006,0,0,0.0,3115.0
3116,9145,0.7621,-0.3021,0,0,0.0,3116.0
3117,9146,0.7622,-0.2991,0,0,0.0,3117.0
3118,9147,0.7622,-0.3006,0,0,0.0,3118.0
3119,9148,0.7623,-0.3006,0,0,0.0,3119.0
3120,9149,0.7624,-0.2975,0,0,0.0,3120.0
3121,9150,0.7625,-0.3006,0,0,0.0,3121.0
3122,9151,0.7626,-0.2991,0,0,0.0,3122.0
3123,9152,0.7627,-0.2975,0,0,0.0,3123.0
3124,9153,0.7628,-0.29600000000000004,0,0,0.0,3124.0
3125,9154,0.7628,-0.2991,0,0,0.0,3125.0
3126,9155,0.7629,-0.3021,0,0,0.0,3126.0
3127,9156,0.763,-0.2975,0,0,0.0,3127.0
3128,9157,0.7631,-0.3006,0,0,0.0,3128.0
3129,9158,0.7632,-0.2975,0,0,0.0,3129.0
3130,9159,0.7632,-0.2975,0,0,0.0,3130.0
3131,9160,0.7633,-0.2975,0,0,0.0,3131.0
3132,9161,0.7634,-0.3021,0,0,0.0,3132.0
3133,9162,0.7635,-0.2991,0,0,0.0,3133.0
3134,9163,0.7636,-0.2991,0,0,0.0,3134.0
3135,9164,0.7637,-0.2975,0,0,0.0,3135.0
3136,9165,0.7638,-0.2991,0,0,0.0,3136.0
3137,9166,0.7638,-0.2975,0,0,0.0,3137.0
3138,9167,0.7639,-0.2991,0,0,0.0,3138.0
3139,9168,0.764,-0.2991,0,0,0.0,3139.0
3140,9169,0.7641,-0.29600000000000004,0,0,0.0,3140.0
3141,9170,0.7642,-0.29600000000000004,0,0,0.0,3141.0
3142,9171,0.7642,-0.29600000000000004,0,0,0.0,3142.0
3143,9172,0.7643,-0.293,0,0,0.0,3143.0
3144,9173,0.7644,-0.293,0,0,0.0,3144.0
3145,9174,0.7645,-0.29600000000000004,0,0,0.0,3145.0
3146,9175,0.7646,-0.293,0,0,0.0,3146.0
3147,9176,0.7647,-0.2945,0,0,0.0,3147.0
3148,9177,0.7648,-0.293,0,0,0.0,3148.0
3149,9178,0.7648,-0.29600000000000004,0,0,0.0,3149.0
3150,9179,0.7649,-0.2991,0,0,0.0,3150.0
3151,9180,0.765,-0.2975,0,0,0.0,3151.0
3152,9181,0.7651,-0.2945,0,0,0.0,3152.0
3153,9182,0.7652,-0.2914,0,0,0.0,3153.0
3154,9183,0.7652,-0.293,0,0,0.0,3154.0
3155,9184,0.7653,-0.293,0,0,0.0,3155.0
3156,9185,0.7654,-0.293,0,0,0.0,3156.0
3157,9186,0.7655,-0.2975,0,0,0.0,3157.0
3158,9187,0.7656,-0.2945,0,0,0.0,3158.0
3159,9188,0.7657,-0.2945,0,0,0.0,3159.0
3160,9189,0.7658,-0.293,0,0,0.0,3160.0
3161,9190,0.7658,-0.29600000000000004,0,0,0.0,3161.0
3162,9191,0.7659,-0.2975,0,0,0.0,3162.0
3163,9192,0.7659999999999999,-0.29600000000000004,0,0,0.0,3163.0
3164,9193,0.7661,-0.293,0,0,0.0,3164.0
3165,9194,0.7662,-0.2945,0,0,0.0,3165.0
3166,9195,0.7662,-0.293,0,0,0.0,3166.0
3167,9196,0.7663,-0.293,0,0,0.0,3167.0
3168,9197,0.7664,-0.2945,0,0,0.0,3168.0
3169,9198,0.7665,-0.293,0,0,0.0,3169.0
3170,9199,0.7666,-0.2914,0,0,0.0,3170.0
3171,9200,0.7667,-0.293,0,0,0.0,3171.0
3172,9201,0.7668,-0.2899,0,0,0.0,3172.0
3173,9202,0.7668,-0.2899,0,0,0.0,3173.0
3174,9203,0.7669,-0.2884,0,0,0.0,3174.0
3175,9204,0.767,-0.2914,0,0,0.0,3175.0
3176,9205,0.7671,-0.2914,0,0,0.0,3176.0
3177,9206,0.7672,-0.2899,0,0,0.0,3177.0
3178,9207,0.7672,-0.2914,0,0,0.0,3178.0
3179,9208,0.7673,-0.2914,0,0,0.0,3179.0
3180,9209,0.7674,-0.2899,0,0,0.0,3180.0
3181,9210,0.7675,-0.2914,0,0,0.0,3181.0
3182,9211,0.7676,-0.293,0,0,0.0,3182.0
3183,9212,0.7677,-0.2914,0,0,0.0,3183.0
3184,9213,0.7678,-0.293,0,0,0.0,3184.0
3185,9214,0.7678,-0.293,0,0,0.0,3185.0
3186,9215,0.7679,-0.2914,0,0,0.0,3186.0
3187,9216,0.768,-0.2914,0,0,0.0,3187.0
3188,9217,0.7681,-0.2914,0,0,0.0,3188.0
3189,9218,0.7682,-0.2899,0,0,0.0,3189.0
3190,9219,0.7682,-0.2914,0,0,0.0,3190.0
3191,9220,0.7683,-0.2945,0,0,0.0,3191.0
3192,9221,0.7684,-0.293,0,0,0.0,3192.0
3193,9222,0.7685,-0.293,0,0,0.0,3193.0
3194,9223,0.7686,-0.2899,0,0,0.0,3194.0
3195,9224,0.7687,-0.293,0,0,0.0,3195.0
3196,9225,0.7688,-0.2884,0,0,0.0,3196.0
3197,9226,0.7688,-0.2914,0,0,0.0,3197.0
3198,9227,0.7689,-0.2914,0,0,0.0,3198.0
3199,9228,0.769,-0.2899,0,0,0.0,3199.0
3200,9229,0.7691,-0.2884,0,0,0.0,3200.0
3201,9230,0.7692,-0.2884,0,0,0.0,3201.0
