,Unnamed: 0,cntxt_num,count,mean,pt,r_num,index,context_num,context_type,context_shock,cntxt_trialnum
3007,5,5,3,0.0539,41,4,31,3.0,THREAT,None,1.0
3008,6,6,3,0.0926,41,4,37,4.0,THREAT,None,1.0
3009,7,7,3,0.0,41,4,43,5.0,THREAT,None,1.0
3010,8,8,3,0.0,41,4,49,6.0,THREAT,None,1.0
3011,9,9,3,0.0071,41,4,55,7.0,SAFE,None,1.0
3012,10,10,3,0.1007,41,4,61,8.0,SAFE,None,1.0
3013,11,11,3,0.0,41,4,67,9.0,SAFE,None,1.0
3014,12,12,3,0.0,41,4,73,10.0,THREAT,None,1.0
3015,13,13,3,0.0,41,4,79,11.0,SAFE,None,1.0
3016,14,14,3,0.0,41,4,85,12.0,SAFE,None,1.0
3017,15,15,3,0.0,41,4,91,13.0,SAFE,None,1.0
3018,16,16,3,0.0,41,4,97,14.0,THREAT,None,1.0
3019,17,17,3,0.0127,41,4,103,15.0,SAFE,None,1.0
3020,18,18,3,0.0,41,4,109,16.0,THREAT,None,1.0
3021,0,0,3,0.0076,41,5,1,0.0,SAFE,None,1.0
3022,1,1,3,0.17800000000000002,41,5,7,1.0,SAFE,None,1.0
3023,2,2,3,0.0946,41,5,13,2.0,THREAT,None,1.0
3024,3,3,3,0.0,41,5,19,3.0,THREAT,None,1.0
3025,4,4,3,0.0,41,5,25,4.0,THREAT,None,1.0
3026,5,5,3,0.0,41,5,31,5.0,THREAT,None,1.0
3027,6,6,3,0.0107,41,5,37,6.0,THREAT,None,1.0
3028,7,7,3,0.0173,41,5,43,7.0,SAFE,None,1.0
3029,8,8,3,0.0,41,5,49,8.0,SAFE,None,1.0
3030,9,9,3,0.0,41,5,55,9.0,THREAT,prior,1.0
3032,11,11,3,0.0,41,5,67,9.0,THREAT,post,1.0
3033,12,12,3,0.0066,41,5,73,10.0,SAFE,None,1.0
3034,13,13,3,0.059000000000000004,41,5,79,11.0,THREAT,None,1.0
3035,14,14,3,0.0127,41,5,85,12.0,SAFE,None,1.0
3036,15,15,3,0.0661,41,5,91,13.0,THREAT,None,1.0
3037,16,16,3,0.0,41,5,97,14.0,SAFE,None,1.0
3038,17,17,3,0.0,41,5,103,15.0,SAFE,None,1.0
3039,18,18,3,0.0839,41,5,109,16.0,SAFE,None,1.0
3040,0,0,3,0.0,52,1,1,0.0,SAFE,None,1.0
3041,1,1,3,0.0,52,1,7,1.0,SAFE,None,1.0
3042,2,2,3,0.0,52,1,13,2.0,SAFE,None,1.0
3043,3,3,3,0.0,52,1,19,3.0,SAFE,None,1.0
3044,4,4,3,0.0,52,1,25,4.0,THREAT,None,1.0
3045,5,5,3,0.0,52,1,31,5.0,THREAT,None,1.0
3046,6,6,3,0.0,52,1,37,6.0,THREAT,None,1.0
3047,7,7,3,0.0,52,1,43,7.0,THREAT,None,1.0
3048,8,8,3,0.0,52,1,49,8.0,SAFE,None,1.0
3049,9,9,3,0.0,52,1,55,9.0,THREAT,None,1.0
3050,10,10,3,0.0,52,1,61,10.0,SAFE,None,1.0
3051,11,11,3,0.0,52,1,67,11.0,SAFE,None,1.0
3052,12,12,3,0.0041,52,1,73,12.0,THREAT,prior,1.0
3054,14,14,3,0.0,52,1,85,12.0,THREAT,post,1.0
3055,15,15,3,0.0,52,1,91,13.0,SAFE,None,1.0
3056,16,16,3,0.0071,52,1,97,14.0,THREAT,None,1.0
3057,17,17,3,0.0,52,1,103,15.0,THREAT,None,1.0
3058,18,18,3,0.0,52,1,109,16.0,SAFE,None,1.0
3059,0,0,3,0.0,52,2,1,0.0,THREAT,None,1.0
3060,1,1,3,0.0,52,2,7,1.0,SAFE,None,1.0
3061,2,2,3,0.0,52,2,13,2.0,SAFE,None,1.0
3062,3,3,3,0.0,52,2,19,3.0,SAFE,None,1.0
3063,4,4,3,0.0,52,2,25,4.0,THREAT,None,1.0
3064,5,5,3,0.0,52,2,31,5.0,THREAT,None,1.0
3065,6,6,3,0.0,52,2,37,6.0,SAFE,None,1.0
3066,7,7,3,0.0,52,2,43,7.0,SAFE,prior,1.0
3068,9,9,3,0.0,52,2,55,7.0,SAFE,post,1.0
3069,10,10,3,0.0,52,2,61,8.0,THREAT,None,1.0
3070,11,11,3,0.0,52,2,67,9.0,THREAT,None,1.0
3071,12,12,3,0.0,52,2,73,10.0,THREAT,None,1.0
3072,13,13,3,0.0,52,2,79,11.0,SAFE,None,1.0
3073,14,14,3,0.0,52,2,85,12.0,SAFE,None,1.0
3074,15,15,3,0.0056,52,2,91,13.0,THREAT,None,1.0
3075,16,16,3,0.0,52,2,97,14.0,SAFE,None,1.0
3076,17,17,3,0.0,52,2,103,15.0,THREAT,None,1.0
3077,18,18,3,0.0,52,2,109,16.0,THREAT,None,1.0
3078,0,0,3,0.0,52,3,1,0.0,SAFE,None,1.0
3079,1,1,3,0.0,52,3,7,1.0,SAFE,None,1.0
3080,2,2,3,0.0,52,3,13,2.0,THREAT,None,1.0
3081,3,3,3,0.0,52,3,19,3.0,THREAT,None,1.0
3082,4,4,3,0.0,52,3,25,4.0,THREAT,None,1.0
3083,5,5,3,0.0,52,3,31,5.0,THREAT,None,1.0
3084,6,6,3,0.0,52,3,37,6.0,THREAT,None,1.0
3085,7,7,3,0.0,52,3,43,7.0,SAFE,None,1.0
3086,8,8,3,0.0,52,3,49,8.0,SAFE,None,1.0
3087,9,9,3,0.0,52,3,55,9.0,THREAT,None,1.0
3088,10,10,3,0.0,52,3,61,10.0,SAFE,None,1.0
3089,11,11,3,0.0,52,3,67,11.0,THREAT,None,1.0
3090,12,12,3,0.0,52,3,73,12.0,SAFE,None,1.0
3091,13,13,3,0.0,52,3,79,13.0,SAFE,prior,1.0
3093,15,15,3,0.0,52,3,91,13.0,SAFE,post,1.0
3094,16,16,3,0.0,52,3,97,14.0,THREAT,None,1.0
3095,17,17,3,0.0,52,3,103,15.0,SAFE,None,1.0
3096,18,18,3,0.0,52,3,109,16.0,SAFE,None,1.0
3097,0,0,3,0.0,52,4,1,0.0,THREAT,None,1.0
3098,1,1,3,0.0,52,4,7,1.0,SAFE,None,1.0
3099,2,2,3,0.0,52,4,13,2.0,THREAT,None,1.0
3100,3,3,3,0.0,52,4,19,3.0,THREAT,None,1.0
3101,4,4,3,0.0,52,4,25,4.0,THREAT,None,1.0
3102,5,5,3,0.0,52,4,31,5.0,SAFE,None,1.0
3103,6,6,3,0.0,52,4,37,6.0,SAFE,None,1.0
3104,7,7,3,0.0,52,4,43,7.0,THREAT,None,1.0
3105,8,8,3,0.0,52,4,49,8.0,THREAT,None,1.0
3106,9,9,3,0.0,52,4,55,9.0,SAFE,None,1.0
3107,10,10,3,0.0,52,4,61,10.0,SAFE,None,1.0
3108,11,11,3,0.0,52,4,67,11.0,THREAT,None,1.0
3109,12,12,3,0.0,52,4,73,12.0,THREAT,None,1.0
3110,13,13,3,0.0,52,4,79,13.0,SAFE,prior,1.0
3112,15,15,3,0.0,52,4,91,13.0,SAFE,post,1.0
3113,16,16,3,0.0188,52,4,97,14.0,SAFE,None,1.0
3114,17,17,3,0.0036,52,4,103,15.0,SAFE,None,1.0
3115,18,18,3,0.0,52,4,109,16.0,THREAT,None,1.0
3116,0,0,3,0.0,52,5,1,0.0,SAFE,None,1.0
3117,1,1,3,0.0056,52,5,7,1.0,SAFE,prior,1.0
3119,3,3,3,0.0,52,5,19,1.0,SAFE,post,1.0
3120,4,4,3,0.0,52,5,25,2.0,SAFE,None,1.0
3121,5,5,3,0.0076,52,5,31,3.0,SAFE,None,1.0
3122,6,6,3,0.0,52,5,37,4.0,SAFE,None,1.0
3123,7,7,3,0.0,52,5,43,5.0,THREAT,None,1.0
3124,8,8,3,0.0,52,5,49,6.0,SAFE,None,1.0
3125,9,9,3,0.0,52,5,55,7.0,THREAT,None,1.0
3126,10,10,3,0.0,52,5,61,8.0,THREAT,None,1.0
3127,11,11,3,0.0081,52,5,67,9.0,THREAT,None,1.0
3128,12,12,3,0.0,52,5,73,10.0,THREAT,None,1.0
3129,13,13,3,0.0,52,5,79,11.0,THREAT,None,1.0
3130,14,14,3,0.0,52,5,85,12.0,SAFE,None,1.0
3131,15,15,3,0.0,52,5,91,13.0,THREAT,None,1.0
3132,16,16,3,0.0,52,5,97,14.0,SAFE,None,1.0
3133,17,17,3,0.0,52,5,103,15.0,THREAT,None,1.0
3134,18,18,3,0.0,52,5,109,16.0,SAFE,None,1.0
